pair	class	total	ref_correct	cmp_correct	delta_correct	ref_acc	cmp_acc	avg_true_prob_delta	avg_margin_delta
2cx_vs_plain	412	50	38	39	1	76.0	78.0	-0.005322490818798542	0.050242308527231216
2cx_vs_plain	83	50	48	49	1	96.0	98.0	-0.004469816107302904	-0.10122744739055634
2cx_vs_plain	351	50	46	47	1	92.0	94.0	-0.003915656823664904	-0.08211871236562729
2cx_vs_plain	499	50	27	28	1	54.0	56.0	-0.0035724833142012358	-0.10490229725837708
2cx_vs_plain	974	50	48	49	1	96.0	98.0	-0.0035477804485708475	-0.14564502239227295
2cx_vs_plain	829	50	45	46	1	90.0	92.0	-0.00337314885109663	-0.02312147058546543
2cx_vs_plain	662	50	35	36	1	70.0	72.0	-0.0031582422088831663	-0.07757584750652313
2cx_vs_plain	135	50	49	50	1	98.0	100.0	-0.0027049649506807327	-0.007083330303430557
2cx_vs_plain	355	50	46	47	1	92.0	94.0	-0.002486883196979761	0.015854358673095703
2cx_vs_plain	852	50	41	42	1	82.0	84.0	-0.002262687776237726	-0.007126426789909601
2cx_vs_plain	143	50	48	49	1	96.0	98.0	-0.002036002930253744	-0.021723423153162003
2cx_vs_plain	558	50	21	22	1	42.0	44.0	-0.001874042209237814	-0.1463051736354828
2cx_vs_plain	660	50	34	35	1	68.0	70.0	-0.0017644130857661366	-0.06676837801933289
2cx_vs_plain	968	50	26	27	1	52.0	54.0	-0.0010132177267223597	-0.17273487150669098
2cx_vs_plain	868	50	36	37	1	72.0	74.0	-0.0005760357598774135	-0.10173431038856506
2cx_vs_plain	34	50	35	36	1	70.0	72.0	-0.0004404265491757542	-0.20363382995128632
2cx_vs_plain	280	50	36	37	1	72.0	74.0	-0.000382906204322353	-0.14617688953876495
2cx_vs_plain	193	50	27	28	1	54.0	56.0	-0.000326339591993019	-0.07163733243942261
2cx_vs_plain	835	50	42	43	1	84.0	86.0	-5.922608033870347e-05	0.012375068850815296
2cx_vs_plain	471	50	45	46	1	90.0	92.0	-6.927251888555475e-06	-0.00461233127862215
2cx_vs_plain	421	50	41	42	1	82.0	84.0	0.00011573940719245002	-0.020088128745555878
2cx_vs_plain	175	50	33	34	1	66.0	68.0	0.00047864989028312266	0.08879119157791138
2cx_vs_plain	138	50	47	48	1	94.0	96.0	0.0006241819355636835	-0.10264982283115387
2cx_vs_plain	218	50	46	47	1	92.0	94.0	0.00063892244361341	-0.03859591484069824
2cx_vs_plain	242	50	41	42	1	82.0	84.0	0.0011277311714366078	-0.012615852057933807
2cx_vs_plain	153	50	41	42	1	82.0	84.0	0.0015015571843832731	-0.030763540416955948
2cx_vs_plain	342	50	44	45	1	88.0	90.0	0.0015729294391348958	0.031144971027970314
2cx_vs_plain	322	50	46	47	1	92.0	94.0	0.0016008925158530474	-0.1361975222826004
2cx_vs_plain	784	50	24	25	1	48.0	50.0	0.0020413207821547985	0.03537896275520325
2cx_vs_plain	236	50	39	40	1	78.0	80.0	0.002508129458874464	0.11550293117761612
2cx_vs_plain	439	50	47	48	1	94.0	96.0	0.00278601236641407	0.046621035784482956
2cx_vs_plain	192	50	42	43	1	84.0	86.0	0.0027912687510252	-0.1856018602848053
2cx_vs_plain	957	50	47	48	1	94.0	96.0	0.002997156698256731	0.1373523473739624
2cx_vs_plain	898	50	32	33	1	64.0	66.0	0.003469098825007677	-0.07232996821403503
2cx_vs_plain	686	50	38	39	1	76.0	78.0	0.003555505769327283	0.00740255368873477
2cx_vs_plain	855	50	37	38	1	74.0	76.0	0.0037233722396194935	-0.020130949094891548
2cx_vs_plain	913	50	47	48	1	94.0	96.0	0.003750772448256612	0.10548955947160721
2cx_vs_plain	75	50	44	45	1	88.0	90.0	0.003893426153808832	0.04488254711031914
2cx_vs_plain	18	50	46	47	1	92.0	94.0	0.0039347936399281025	0.09882647544145584
2cx_vs_plain	648	50	30	31	1	60.0	62.0	0.004128373693674803	-0.05454454571008682
2cx_vs_plain	806	50	32	33	1	64.0	66.0	0.004396215546876192	0.1016290932893753
2cx_vs_plain	809	50	30	31	1	60.0	62.0	0.004565926734358072	0.07253863662481308
2cx_vs_plain	717	50	34	35	1	68.0	70.0	0.004578512627631426	0.14541636407375336
2cx_vs_plain	293	50	47	48	1	94.0	96.0	0.004635713994503021	0.1733965128660202
2cx_vs_plain	245	50	45	46	1	90.0	92.0	0.004805061966180801	0.11571145802736282
2cx_vs_plain	182	50	46	47	1	92.0	94.0	0.004839516710489988	0.07674553990364075
2cx_vs_plain	22	50	49	50	1	98.0	100.0	0.004906109534204006	-0.00825159065425396
2cx_vs_plain	411	50	39	40	1	78.0	80.0	0.005229049362242222	0.22698341310024261
2cx_vs_plain	918	50	44	45	1	88.0	90.0	0.005479265935719013	0.07992768287658691
2cx_vs_plain	946	50	45	46	1	90.0	92.0	0.006268141325563192	0.08542284369468689
2cx_vs_plain	284	50	48	49	1	96.0	98.0	0.0065527260303497314	0.21940559148788452
2cx_vs_plain	414	50	21	22	1	42.0	44.0	0.006724264472723007	0.04163253679871559
2cx_vs_plain	220	50	36	37	1	72.0	74.0	0.007480721455067396	0.17973095178604126
2cx_vs_plain	361	50	47	48	1	94.0	96.0	0.007628202438354492	0.07949596643447876
2cx_vs_plain	488	50	17	18	1	34.0	36.0	0.007697326596826315	-0.006502313539385796
2cx_vs_plain	863	50	47	48	1	94.0	96.0	0.008831612765789032	0.05961032956838608
2cx_vs_plain	163	50	29	30	1	58.0	60.0	0.008909115567803383	-0.01735468953847885
2cx_vs_plain	30	50	41	42	1	82.0	84.0	0.009437785483896732	-0.07398785650730133
2cx_vs_plain	630	50	44	45	1	88.0	90.0	0.009470808319747448	0.0232416819781065
2cx_vs_plain	960	50	33	34	1	66.0	68.0	0.009769939817488194	-0.04046226665377617
2cx_vs_plain	20	50	43	44	1	86.0	88.0	0.0099311713129282	0.0052747344598174095
2cx_vs_plain	329	50	39	40	1	78.0	80.0	0.009944614954292774	0.10115034878253937
2cx_vs_plain	32	50	25	26	1	50.0	52.0	0.009976196102797985	-0.06807395070791245
2cx_vs_plain	312	50	32	33	1	64.0	66.0	0.010042794048786163	-0.06567917764186859
2cx_vs_plain	699	50	42	43	1	84.0	86.0	0.010075021535158157	-0.040573932230472565
2cx_vs_plain	561	50	45	46	1	90.0	92.0	0.010093212127685547	0.04288867115974426
2cx_vs_plain	216	50	47	48	1	94.0	96.0	0.010876856744289398	0.06799216568470001
2cx_vs_plain	390	50	35	36	1	70.0	72.0	0.011221986263990402	0.010005015879869461
2cx_vs_plain	754	50	36	37	1	72.0	74.0	0.011244329623878002	0.14954353868961334
2cx_vs_plain	495	50	45	46	1	90.0	92.0	0.011402729898691177	-0.07556557655334473
2cx_vs_plain	518	50	48	49	1	96.0	98.0	0.011435260996222496	0.028292875736951828
2cx_vs_plain	501	50	18	19	1	36.0	38.0	0.011451993137598038	0.04225092753767967
2cx_vs_plain	844	50	35	36	1	70.0	72.0	0.011579355224967003	-0.0011649036314338446
2cx_vs_plain	560	50	47	48	1	94.0	96.0	0.011915231123566628	0.09732668101787567
2cx_vs_plain	893	50	36	37	1	72.0	74.0	0.01191655918955803	0.06814119964838028
2cx_vs_plain	473	50	38	39	1	76.0	78.0	0.011989700607955456	-0.028253469616174698
2cx_vs_plain	944	50	44	45	1	88.0	90.0	0.012470165267586708	0.04856039211153984
2cx_vs_plain	615	50	40	41	1	80.0	82.0	0.012672994285821915	-0.059303008019924164
2cx_vs_plain	356	50	22	23	1	44.0	46.0	0.012986715883016586	0.09837637096643448
2cx_vs_plain	676	50	37	38	1	74.0	76.0	0.01308860257267952	0.051939040422439575
2cx_vs_plain	704	50	45	46	1	90.0	92.0	0.013256850652396679	0.01846546120941639
2cx_vs_plain	445	50	30	31	1	60.0	62.0	0.013515855185687542	-0.04405241087079048
2cx_vs_plain	606	50	44	45	1	88.0	90.0	0.01352869626134634	0.06550878286361694
2cx_vs_plain	39	50	44	45	1	88.0	90.0	0.013672939501702785	-0.053284987807273865
2cx_vs_plain	379	50	46	47	1	92.0	94.0	0.013807165436446667	0.043092116713523865
2cx_vs_plain	363	50	46	47	1	92.0	94.0	0.013962403871119022	-0.10775641351938248
2cx_vs_plain	651	50	33	34	1	66.0	68.0	0.014043832197785378	0.03525612875819206
2cx_vs_plain	95	50	47	48	1	94.0	96.0	0.0142928222194314	0.14304402470588684
2cx_vs_plain	426	50	44	45	1	88.0	90.0	0.015202964656054974	0.032531119883060455
2cx_vs_plain	679	50	47	48	1	94.0	96.0	0.015407541766762733	0.12326986342668533
2cx_vs_plain	675	50	27	28	1	54.0	56.0	0.015538666397333145	0.046740856021642685
2cx_vs_plain	171	50	45	46	1	90.0	92.0	0.015915939584374428	0.013988800346851349
2cx_vs_plain	319	50	42	43	1	84.0	86.0	0.015945058315992355	0.02217819169163704
2cx_vs_plain	344	50	49	50	1	98.0	100.0	0.016094841063022614	0.10372547805309296
2cx_vs_plain	201	50	32	33	1	64.0	66.0	0.01659870706498623	0.14574557542800903
2cx_vs_plain	515	50	32	33	1	64.0	66.0	0.01685791276395321	0.03641234338283539
2cx_vs_plain	530	50	33	34	1	66.0	68.0	0.01693909615278244	-0.003176841652020812
2cx_vs_plain	51	50	47	48	1	94.0	96.0	0.01777784898877144	0.06827013194561005
2cx_vs_plain	600	50	20	21	1	40.0	42.0	0.017951512709259987	0.21530628204345703
2cx_vs_plain	503	50	30	31	1	60.0	62.0	0.018072379752993584	0.02873840369284153
2cx_vs_plain	674	50	46	47	1	92.0	94.0	0.018349461257457733	-0.12179310619831085
2cx_vs_plain	294	50	46	47	1	92.0	94.0	0.018589891493320465	0.18572117388248444
2cx_vs_plain	451	50	42	43	1	84.0	86.0	0.018843891099095345	0.09091153740882874
2cx_vs_plain	372	50	47	48	1	94.0	96.0	0.019068503752350807	0.12326980382204056
2cx_vs_plain	766	50	44	45	1	88.0	90.0	0.01917344145476818	0.1070328801870346
2cx_vs_plain	636	50	30	31	1	60.0	62.0	0.0195926446467638	0.01692912168800831
2cx_vs_plain	819	50	39	40	1	78.0	80.0	0.019730258733034134	0.026835355907678604
2cx_vs_plain	309	50	42	43	1	84.0	86.0	0.01980144903063774	0.027971524745225906
2cx_vs_plain	306	50	45	46	1	90.0	92.0	0.01994837448000908	-0.0485740564763546
2cx_vs_plain	156	50	47	48	1	94.0	96.0	0.020387008786201477	0.10380774736404419
2cx_vs_plain	291	50	49	50	1	98.0	100.0	0.020508689805865288	0.18118542432785034
2cx_vs_plain	655	50	39	40	1	78.0	80.0	0.020631177350878716	0.09656783938407898
2cx_vs_plain	458	50	48	49	1	96.0	98.0	0.02191087231040001	0.15396550297737122
2cx_vs_plain	570	50	45	46	1	90.0	92.0	0.022348301485180855	0.053949106484651566
2cx_vs_plain	86	50	42	43	1	84.0	86.0	0.02260490693151951	0.039254330098629
2cx_vs_plain	805	50	46	47	1	92.0	94.0	0.023090925067663193	0.15393587946891785
2cx_vs_plain	90	50	49	50	1	98.0	100.0	0.023762917146086693	0.22706769406795502
2cx_vs_plain	757	50	44	45	1	88.0	90.0	0.023994294926524162	0.1710190325975418
2cx_vs_plain	84	50	48	49	1	96.0	98.0	0.024610908702015877	0.24810177087783813
2cx_vs_plain	907	50	26	27	1	52.0	54.0	0.025558840483427048	0.08773382008075714
2cx_vs_plain	497	50	34	35	1	68.0	70.0	0.025753267109394073	0.018812628462910652
2cx_vs_plain	613	50	46	47	1	92.0	94.0	0.02713801898062229	0.23721690475940704
2cx_vs_plain	21	50	42	43	1	84.0	86.0	0.027810491621494293	0.05205950886011124
2cx_vs_plain	314	50	41	42	1	82.0	84.0	0.02908255159854889	0.2623646557331085
2cx_vs_plain	450	50	47	48	1	94.0	96.0	0.02947445958852768	0.26947569847106934
2cx_vs_plain	151	50	34	35	1	68.0	70.0	0.02958270162343979	0.3525337278842926
2cx_vs_plain	38	50	42	43	1	84.0	86.0	0.032521240413188934	0.09874013066291809
2cx_vs_plain	799	50	23	24	1	46.0	48.0	0.034280527383089066	0.07260922342538834
2cx_vs_plain	902	50	41	42	1	82.0	84.0	0.034972552210092545	0.21876260638237
2cx_vs_plain	790	50	35	36	1	70.0	72.0	0.03517686203122139	0.15044499933719635
2cx_vs_plain	103	50	40	41	1	80.0	82.0	0.03541779890656471	0.2146802842617035
2cx_vs_plain	440	50	41	42	1	82.0	84.0	0.03681552782654762	0.0381460003554821
2cx_vs_plain	212	50	43	44	1	86.0	88.0	0.03730836138129234	0.15112614631652832
2cx_vs_plain	472	50	47	48	1	94.0	96.0	0.042044058442115784	0.19144397974014282
2cx_vs_plain	462	50	36	37	1	72.0	74.0	0.042391832917928696	0.10952101647853851
2cx_vs_plain	833	50	40	42	2	80.0	84.0	-0.040134720504283905	-0.44204139709472656
2cx_vs_plain	866	50	45	47	2	90.0	94.0	-0.03864046931266785	-0.11049015820026398
2cx_vs_plain	912	50	37	39	2	74.0	78.0	-0.013663343153893948	-0.05992736667394638
2cx_vs_plain	177	50	44	46	2	88.0	92.0	-0.013004524633288383	-0.21875090897083282
2cx_vs_plain	237	50	40	42	2	80.0	84.0	-0.01261027343571186	-0.023653317242860794
2cx_vs_plain	380	50	32	34	2	64.0	68.0	-0.010453513823449612	-0.13648641109466553
2cx_vs_plain	188	50	42	44	2	84.0	88.0	-0.009720446541905403	-0.2897694408893585
2cx_vs_plain	118	50	41	43	2	82.0	86.0	-0.009619511663913727	-0.11307709664106369
2cx_vs_plain	633	50	26	28	2	52.0	56.0	-0.006718008313328028	-0.19796910881996155
2cx_vs_plain	359	50	35	37	2	70.0	74.0	-0.005658438429236412	-0.08991844952106476
2cx_vs_plain	512	50	47	49	2	94.0	98.0	-0.0050597963854670525	-0.09271416068077087
2cx_vs_plain	608	50	35	37	2	70.0	74.0	-0.004287190269678831	-0.052484817802906036
2cx_vs_plain	28	50	45	47	2	90.0	94.0	-0.004014893434941769	-0.00565196992829442
2cx_vs_plain	557	50	38	40	2	76.0	80.0	-0.003848135704174638	-0.09962517768144608
2cx_vs_plain	508	50	40	42	2	80.0	84.0	-0.002653801115229726	0.0015574932331219316
2cx_vs_plain	231	50	18	20	2	36.0	40.0	-0.0018006983445957303	0.03325912356376648
2cx_vs_plain	209	50	45	47	2	90.0	94.0	-6.58997887512669e-05	-0.06960364431142807
2cx_vs_plain	382	50	40	42	2	80.0	84.0	0.002335210330784321	0.019669627770781517
2cx_vs_plain	656	50	26	28	2	52.0	56.0	0.0026085854042321444	0.0022501659113913774
2cx_vs_plain	747	50	34	36	2	68.0	72.0	0.003435212653130293	-0.09676098078489304
2cx_vs_plain	337	50	40	42	2	80.0	84.0	0.004328964743763208	-0.18155613541603088
2cx_vs_plain	826	50	34	36	2	68.0	72.0	0.005082577466964722	0.03477232903242111
2cx_vs_plain	374	50	37	39	2	74.0	78.0	0.005582621321082115	0.08393362164497375
2cx_vs_plain	534	50	30	32	2	60.0	64.0	0.006107389461249113	0.07920261472463608
2cx_vs_plain	776	50	35	37	2	70.0	74.0	0.006247982382774353	0.05039957910776138
2cx_vs_plain	107	50	46	48	2	92.0	96.0	0.006359918043017387	-0.19283391535282135
2cx_vs_plain	341	50	30	32	2	60.0	64.0	0.006386750843375921	-0.06509892642498016
2cx_vs_plain	589	50	38	40	2	76.0	80.0	0.006676071789115667	0.09754432737827301
2cx_vs_plain	810	50	18	20	2	36.0	40.0	0.00672016479074955	0.09430193901062012
2cx_vs_plain	698	50	37	39	2	74.0	78.0	0.0067826868034899235	0.07758014649152756
2cx_vs_plain	803	50	47	49	2	94.0	98.0	0.006845101714134216	0.03981354832649231
2cx_vs_plain	239	50	48	50	2	96.0	100.0	0.007084694691002369	-0.022822914645075798
2cx_vs_plain	179	50	35	37	2	70.0	74.0	0.009009221568703651	-0.035069189965724945
2cx_vs_plain	632	50	29	31	2	58.0	62.0	0.00906526017934084	0.026506757363677025
2cx_vs_plain	532	50	40	42	2	80.0	84.0	0.009343321435153484	0.10900956392288208
2cx_vs_plain	516	50	26	28	2	52.0	56.0	0.01080214511603117	0.026123542338609695
2cx_vs_plain	872	50	37	39	2	74.0	78.0	0.010947519913315773	-0.026021279394626617
2cx_vs_plain	258	50	48	50	2	96.0	100.0	0.011190993711352348	-0.09538579732179642
2cx_vs_plain	707	50	42	44	2	84.0	88.0	0.011211805045604706	-0.07510852813720703
2cx_vs_plain	262	50	46	48	2	92.0	96.0	0.011225410737097263	0.09152542054653168
2cx_vs_plain	478	50	27	29	2	54.0	58.0	0.011287148110568523	-0.019290294498205185
2cx_vs_plain	737	50	33	35	2	66.0	70.0	0.011802568100392818	-0.05430315062403679
2cx_vs_plain	859	50	36	38	2	72.0	76.0	0.012097854167222977	0.11772611737251282
2cx_vs_plain	415	50	22	24	2	44.0	48.0	0.013099399395287037	-0.0941070094704628
2cx_vs_plain	540	50	42	44	2	84.0	88.0	0.013161927461624146	-0.13901787996292114
2cx_vs_plain	147	50	47	49	2	94.0	98.0	0.013361687771975994	0.01656665839254856
2cx_vs_plain	482	50	14	16	2	28.0	32.0	0.013518700376152992	0.05046585202217102
2cx_vs_plain	811	50	33	35	2	66.0	70.0	0.01357334852218628	0.1481534242630005
2cx_vs_plain	225	50	47	49	2	94.0	98.0	0.013723339885473251	0.006771536078304052
2cx_vs_plain	659	50	43	45	2	86.0	90.0	0.014549095183610916	0.13097363710403442
2cx_vs_plain	550	50	38	40	2	76.0	80.0	0.015603636391460896	0.0010642147390171885
2cx_vs_plain	260	50	45	47	2	90.0	94.0	0.015715280547738075	0.11181552708148956
2cx_vs_plain	266	50	29	31	2	58.0	62.0	0.016113460063934326	0.08255522698163986
2cx_vs_plain	423	50	35	37	2	70.0	74.0	0.01637164317071438	-0.031024904921650887
2cx_vs_plain	682	50	41	43	2	82.0	86.0	0.016484232619404793	0.16581745445728302
2cx_vs_plain	338	50	43	45	2	86.0	90.0	0.01657930761575699	0.3453699052333832
2cx_vs_plain	812	50	46	48	2	92.0	96.0	0.01736556366086006	0.2142513245344162
2cx_vs_plain	723	50	47	49	2	94.0	98.0	0.017369307577610016	0.13601534068584442
2cx_vs_plain	838	50	23	25	2	46.0	50.0	0.01838049106299877	0.08234096318483353
2cx_vs_plain	420	50	48	50	2	96.0	100.0	0.01856527477502823	0.10055924206972122
2cx_vs_plain	526	50	30	32	2	60.0	64.0	0.019364172592759132	-0.025242872536182404
2cx_vs_plain	559	50	40	42	2	80.0	84.0	0.020371027290821075	0.20068341493606567
2cx_vs_plain	762	50	26	28	2	52.0	56.0	0.020528648048639297	0.09497520327568054
2cx_vs_plain	428	50	40	42	2	80.0	84.0	0.021175570785999298	-0.07264059036970139
2cx_vs_plain	347	50	45	47	2	90.0	94.0	0.022452840581536293	0.10399793833494186
2cx_vs_plain	603	50	43	45	2	86.0	90.0	0.022525710985064507	0.19451038539409637
2cx_vs_plain	424	50	34	36	2	68.0	72.0	0.023086054250597954	-0.008387088775634766
2cx_vs_plain	33	50	42	44	2	84.0	88.0	0.023294806480407715	0.0936989039182663
2cx_vs_plain	47	50	39	41	2	78.0	82.0	0.026180768385529518	0.19992031157016754
2cx_vs_plain	111	50	46	48	2	92.0	96.0	0.026493225246667862	0.1328853964805603
2cx_vs_plain	194	50	42	44	2	84.0	88.0	0.026538219302892685	0.093472421169281
2cx_vs_plain	777	50	42	44	2	84.0	88.0	0.027225147932767868	0.1946018785238266
2cx_vs_plain	998	50	24	26	2	48.0	52.0	0.027380431070923805	0.007184247951954603
2cx_vs_plain	823	50	38	40	2	76.0	80.0	0.029221978038549423	0.11034543067216873
2cx_vs_plain	270	50	46	48	2	92.0	96.0	0.030476899817585945	0.10921146720647812
2cx_vs_plain	168	50	42	44	2	84.0	88.0	0.032727643847465515	0.2493019551038742
2cx_vs_plain	470	50	33	35	2	66.0	70.0	0.03547816351056099	0.21489696204662323
2cx_vs_plain	334	50	45	47	2	90.0	94.0	0.03717195615172386	0.3715774118900299
2cx_vs_plain	824	50	33	35	2	66.0	70.0	0.03911086171865463	0.1466614305973053
2cx_vs_plain	914	50	37	39	2	74.0	78.0	0.04104792699217796	0.17703206837177277
2cx_vs_plain	692	50	27	29	2	54.0	58.0	0.041552260518074036	-0.052961599081754684
2cx_vs_plain	474	50	37	39	2	74.0	78.0	0.04246559739112854	0.10561545193195343
2cx_vs_plain	635	50	33	35	2	66.0	70.0	0.04258956015110016	0.06654093414545059
2cx_vs_plain	596	50	37	39	2	74.0	78.0	0.0463985912501812	0.3250046670436859
2cx_vs_plain	148	50	48	50	2	96.0	100.0	0.04786522313952446	0.2862987518310547
2cx_vs_plain	413	50	32	34	2	64.0	68.0	0.050369955599308014	0.0793096050620079
2cx_vs_plain	513	50	37	40	3	74.0	80.0	-0.016566738486289978	-0.09008926153182983
2cx_vs_plain	641	50	42	45	3	84.0	90.0	-0.011909294873476028	-0.18073008954524994
2cx_vs_plain	527	50	32	35	3	64.0	70.0	-0.001718804589472711	0.02746228128671646
2cx_vs_plain	253	50	44	47	3	88.0	94.0	0.004040884785354137	0.112886942923069
2cx_vs_plain	876	50	17	20	3	34.0	40.0	0.005484855268150568	-0.01566184125840664
2cx_vs_plain	507	50	40	43	3	80.0	86.0	0.0075370087288320065	-0.07074961066246033
2cx_vs_plain	551	50	42	45	3	84.0	90.0	0.0075948298908770084	0.05276339501142502
2cx_vs_plain	666	50	39	42	3	78.0	84.0	0.007890250533819199	-0.02176283858716488
2cx_vs_plain	817	50	29	32	3	58.0	64.0	0.00951849203556776	0.08811338245868683
2cx_vs_plain	446	50	31	34	3	62.0	68.0	0.010795272886753082	-0.008681192062795162
2cx_vs_plain	851	50	35	38	3	70.0	76.0	0.011372753418982029	0.13066020607948303
2cx_vs_plain	542	50	34	37	3	68.0	74.0	0.01656476780772209	-0.013231792487204075
2cx_vs_plain	524	50	26	29	3	52.0	58.0	0.019096415489912033	0.10180887579917908
2cx_vs_plain	116	50	43	46	3	86.0	92.0	0.020148731768131256	0.14881496131420135
2cx_vs_plain	311	50	33	36	3	66.0	72.0	0.020247135311365128	-0.020624924451112747
2cx_vs_plain	222	50	35	38	3	70.0	76.0	0.0217361431568861	-0.05193936452269554
2cx_vs_plain	206	50	45	48	3	90.0	96.0	0.021787486970424652	0.11356260627508163
2cx_vs_plain	599	50	37	40	3	74.0	80.0	0.022702567279338837	0.1733565777540207
2cx_vs_plain	758	50	39	42	3	78.0	84.0	0.02351558953523636	0.17481662333011627
2cx_vs_plain	389	50	41	44	3	82.0	88.0	0.02434040606021881	0.10010810196399689
2cx_vs_plain	101	50	36	39	3	72.0	78.0	0.024676645174622536	0.031689777970314026
2cx_vs_plain	490	50	38	41	3	76.0	82.0	0.02631283365190029	0.11033754050731659
2cx_vs_plain	66	50	25	28	3	50.0	56.0	0.0263357013463974	0.0520600788295269
2cx_vs_plain	250	50	38	41	3	76.0	82.0	0.02680673636496067	0.03677226975560188
2cx_vs_plain	67	50	39	42	3	78.0	84.0	0.027186112478375435	-0.1448066085577011
2cx_vs_plain	962	50	37	40	3	74.0	80.0	0.028272032737731934	0.20171764492988586
2cx_vs_plain	856	50	29	32	3	58.0	64.0	0.030163578689098358	0.03519033268094063
2cx_vs_plain	928	50	35	38	3	70.0	76.0	0.030331747606396675	0.16486965119838715
2cx_vs_plain	40	50	35	38	3	70.0	76.0	0.03330722451210022	0.043805599212646484
2cx_vs_plain	724	50	42	45	3	84.0	90.0	0.03433537855744362	0.1638384759426117
2cx_vs_plain	575	50	41	44	3	82.0	88.0	0.03523555397987366	0.2535959482192993
2cx_vs_plain	740	50	23	26	3	46.0	52.0	0.0366351455450058	0.04476873576641083
2cx_vs_plain	943	50	34	37	3	68.0	74.0	0.04084286838769913	0.18919295072555542
2cx_vs_plain	165	50	29	32	3	58.0	64.0	0.04613847658038139	0.10079152137041092
2cx_vs_plain	77	50	32	35	3	64.0	70.0	0.050880175083875656	0.08213438093662262
2cx_vs_plain	869	50	32	35	3	64.0	70.0	0.052422817796468735	0.2611812651157379
2cx_vs_plain	618	50	22	25	3	44.0	50.0	0.058754704892635345	0.1618613600730896
2cx_vs_plain	419	50	39	43	4	78.0	86.0	-0.013025453314185143	-0.20635883510112762
2cx_vs_plain	166	50	31	35	4	62.0	70.0	0.0070294528268277645	-0.010293531231582165
2cx_vs_plain	504	50	24	28	4	48.0	56.0	0.008992308750748634	0.15346942842006683
2cx_vs_plain	782	50	8	12	4	16.0	24.0	0.010644781403243542	0.005608558654785156
2cx_vs_plain	418	50	32	36	4	64.0	72.0	0.011080772615969181	0.019947128370404243
2cx_vs_plain	285	50	31	35	4	62.0	70.0	0.01141827367246151	0.0315389521420002
2cx_vs_plain	620	50	9	13	4	18.0	26.0	0.016912778839468956	-0.03098907507956028
2cx_vs_plain	689	50	15	19	4	30.0	38.0	0.018217019736766815	-0.15152722597122192
2cx_vs_plain	657	50	16	20	4	32.0	40.0	0.01823582500219345	-0.10571315884590149
2cx_vs_plain	759	50	38	42	4	76.0	84.0	0.019915681332349777	0.05406530201435089
2cx_vs_plain	870	50	43	47	4	86.0	94.0	0.02000458911061287	0.1214967668056488
2cx_vs_plain	349	50	33	37	4	66.0	74.0	0.02365000732243061	0.05933581292629242
2cx_vs_plain	822	50	45	49	4	90.0	98.0	0.03553210571408272	0.17303138971328735
2cx_vs_plain	834	50	28	32	4	56.0	64.0	0.04472367465496063	0.0005427265423350036
2cx_vs_plain	539	50	34	39	5	68.0	78.0	0.02041872963309288	0.02927144058048725
2cx_vs_plain	818	50	17	22	5	34.0	44.0	0.022679300978779793	0.223866805434227
2cx_vs_plain	170	50	32	38	6	64.0	76.0	0.03471028059720993	0.05296884477138519
2cx_vs_plain	830	50	32	38	6	64.0	76.0	0.09922712296247482	0.3872630298137665
2cx_vs_reexplore	718	50	37	30	-7	74.0	60.0	-0.0038042115047574043	0.0817309319972992
2cx_vs_reexplore	764	50	29	24	-5	58.0	48.0	-0.032693665474653244	-0.1443771868944168
2cx_vs_reexplore	744	50	21	16	-5	42.0	32.0	-0.021863125264644623	0.038360346108675
2cx_vs_reexplore	658	50	39	34	-5	78.0	68.0	-0.020698003470897675	-0.02043868973851204
2cx_vs_reexplore	813	50	26	21	-5	52.0	42.0	-0.004810412880033255	-0.08200375735759735
2cx_vs_reexplore	186	50	41	37	-4	82.0	74.0	-0.031556013971567154	-0.15134494006633759
2cx_vs_reexplore	386	50	36	32	-4	72.0	64.0	-0.0243450328707695	-0.2176193743944168
2cx_vs_reexplore	447	50	36	32	-4	72.0	64.0	-0.023922087624669075	-0.05713123455643654
2cx_vs_reexplore	697	50	40	36	-4	80.0	72.0	-0.019713807851076126	-0.0639408528804779
2cx_vs_reexplore	504	50	32	28	-4	64.0	56.0	-0.013480945490300655	0.049482107162475586
2cx_vs_reexplore	587	50	34	30	-4	68.0	60.0	-0.006558895111083984	-0.07853500545024872
2cx_vs_reexplore	881	50	44	40	-4	88.0	80.0	-0.002861949848011136	0.09838825464248657
2cx_vs_reexplore	158	50	35	31	-4	70.0	62.0	0.0007228449103422463	0.028218746185302734
2cx_vs_reexplore	796	50	42	38	-4	84.0	76.0	0.0010516787879168987	0.1107478141784668
2cx_vs_reexplore	241	50	38	35	-3	76.0	70.0	-0.03937658295035362	-0.12679487466812134
2cx_vs_reexplore	864	50	39	36	-3	78.0	72.0	-0.03831365332007408	-0.08114003390073776
2cx_vs_reexplore	652	50	41	38	-3	82.0	76.0	-0.03553187847137451	-0.11980118602514267
2cx_vs_reexplore	748	50	31	28	-3	62.0	56.0	-0.028065282851457596	-0.2050071507692337
2cx_vs_reexplore	809	50	34	31	-3	68.0	62.0	-0.02591937594115734	-0.09292128682136536
2cx_vs_reexplore	498	50	35	32	-3	70.0	64.0	-0.02528679184615612	-0.08428338915109634
2cx_vs_reexplore	359	50	40	37	-3	80.0	74.0	-0.0247263852506876	-0.1251877248287201
