pair	class	total	ref_correct	cmp_correct	delta_correct	ref_acc	cmp_acc	avg_true_prob_delta	avg_margin_delta
continuous_vs_candidate	936	50	45	44	-1	90.0	88.0	0.0027613339480012655	0.12369094789028168
continuous_vs_candidate	435	50	27	26	-1	54.0	52.0	0.002884392160922289	0.012289629317820072
continuous_vs_candidate	906	50	18	17	-1	36.0	34.0	0.002894703997299075	0.0713527649641037
continuous_vs_candidate	978	50	22	21	-1	44.0	42.0	0.003266569459810853	0.0984550416469574
continuous_vs_candidate	228	50	46	45	-1	92.0	90.0	0.003630084916949272	0.03896160051226616
continuous_vs_candidate	70	50	45	44	-1	90.0	88.0	0.0036766869015991688	-0.07573570311069489
continuous_vs_candidate	504	50	29	28	-1	58.0	56.0	0.004182616248726845	0.1496470421552658
continuous_vs_candidate	938	50	47	46	-1	94.0	92.0	0.004250199068337679	-0.011933641508221626
continuous_vs_candidate	214	50	45	44	-1	90.0	88.0	0.004406802821904421	-0.10956065356731415
continuous_vs_candidate	288	50	41	40	-1	82.0	80.0	0.0045827049762010574	0.03310919925570488
continuous_vs_candidate	479	50	24	23	-1	48.0	46.0	0.004994028713554144	0.05888155847787857
continuous_vs_candidate	522	50	48	47	-1	96.0	94.0	0.0052275341004133224	0.08415274322032928
continuous_vs_candidate	54	50	34	33	-1	68.0	66.0	0.00557574350386858	0.02730276994407177
continuous_vs_candidate	198	50	46	45	-1	92.0	90.0	0.005680558737367392	0.06117263808846474
continuous_vs_candidate	88	50	49	48	-1	98.0	96.0	0.006245358381420374	-0.014551172032952309
continuous_vs_candidate	705	50	30	29	-1	60.0	58.0	0.0065048011019825935	0.07630029320716858
continuous_vs_candidate	280	50	38	37	-1	76.0	74.0	0.0068588173016905785	-0.04573741927742958
continuous_vs_candidate	606	50	46	45	-1	92.0	90.0	0.007353152148425579	0.10258620232343674
continuous_vs_candidate	44	50	38	37	-1	76.0	74.0	0.007372102700173855	-0.04544813930988312
continuous_vs_candidate	181	50	45	44	-1	90.0	88.0	0.0075291418470442295	0.03372715041041374
continuous_vs_candidate	38	50	44	43	-1	88.0	86.0	0.008113736286759377	0.06600694358348846
continuous_vs_candidate	592	50	44	43	-1	88.0	86.0	0.008161980658769608	0.1458766609430313
continuous_vs_candidate	898	50	34	33	-1	68.0	66.0	0.00831589475274086	0.052088383585214615
continuous_vs_candidate	828	50	34	33	-1	68.0	66.0	0.008538398891687393	-0.042645491659641266
continuous_vs_candidate	808	50	37	36	-1	74.0	72.0	0.00872769858688116	0.022602863609790802
continuous_vs_candidate	119	50	38	37	-1	76.0	74.0	0.009052211418747902	-0.05452300235629082
continuous_vs_candidate	53	50	44	43	-1	88.0	86.0	0.009481633082032204	0.129727303981781
continuous_vs_candidate	87	50	49	48	-1	98.0	96.0	0.00985054112970829	0.07843488454818726
continuous_vs_candidate	429	50	42	41	-1	84.0	82.0	0.009949912317097187	0.021536417305469513
continuous_vs_candidate	925	50	32	31	-1	64.0	62.0	0.010334023274481297	0.02734524756669998
continuous_vs_candidate	122	50	46	45	-1	92.0	90.0	0.01104529295116663	0.14883670210838318
continuous_vs_candidate	763	50	47	46	-1	94.0	92.0	0.011300798505544662	0.13841935992240906
