pair	class	total	ref_correct	cmp_correct	delta_correct	ref_acc	cmp_acc	avg_true_prob_delta	avg_margin_delta
phase2w_vs_phase2s	619	50	31	31	0	62.0	62.0	-0.008546719327569008	-0.027617665007710457
phase2w_vs_phase2s	515	50	37	37	0	74.0	74.0	-0.008370958268642426	0.021509503945708275
phase2w_vs_phase2s	805	50	46	46	0	92.0	92.0	-0.008209184743463993	-0.08539757877588272
phase2w_vs_phase2s	114	50	42	42	0	84.0	84.0	-0.008196868002414703	-0.051398295909166336
phase2w_vs_phase2s	700	50	41	41	0	82.0	82.0	-0.008050050586462021	0.012666101567447186
phase2w_vs_phase2s	685	50	48	48	0	96.0	96.0	-0.00804843194782734	-0.062173403799533844
phase2w_vs_phase2s	725	50	28	28	0	56.0	56.0	-0.00792786106467247	0.011443166993558407
phase2w_vs_phase2s	892	50	36	36	0	72.0	72.0	-0.007784954272210598	0.05762621760368347
phase2w_vs_phase2s	335	50	44	44	0	88.0	88.0	-0.007593630347400904	-0.0007650613551959395
phase2w_vs_phase2s	973	50	38	38	0	76.0	76.0	-0.007574077229946852	0.021608563140034676
phase2w_vs_phase2s	177	50	45	45	0	90.0	90.0	-0.0075010862201452255	-0.029911432415246964
phase2w_vs_phase2s	906	50	18	18	0	36.0	36.0	-0.007456805557012558	0.03164685145020485
phase2w_vs_phase2s	916	50	49	49	0	98.0	98.0	-0.007451187819242477	-0.023751897737383842
phase2w_vs_phase2s	181	50	47	47	0	94.0	94.0	-0.00744944391772151	-0.010194921866059303
phase2w_vs_phase2s	223	50	45	45	0	90.0	90.0	-0.0074449158273637295	-0.10371990501880646
phase2w_vs_phase2s	353	50	36	36	0	72.0	72.0	-0.007422581780701876	-0.051249999552965164
phase2w_vs_phase2s	863	50	48	48	0	96.0	96.0	-0.007394248154014349	-0.07797599583864212
phase2w_vs_phase2s	379	50	45	45	0	90.0	90.0	-0.007220049388706684	-0.05850818753242493
phase2w_vs_phase2s	285	50	32	32	0	64.0	64.0	-0.006989458575844765	-0.0017893027979880571
phase2w_vs_phase2s	403	50	43	43	0	86.0	86.0	-0.006767544895410538	0.0668754130601883
phase2w_vs_phase2s	444	50	44	44	0	88.0	88.0	-0.006697314325720072	-0.11501374840736389
phase2w_vs_phase2s	716	50	45	45	0	90.0	90.0	-0.006664627697318792	-0.07346027344465256
phase2w_vs_phase2s	106	50	41	41	0	82.0	82.0	-0.006634416524320841	-0.05268010124564171
phase2w_vs_phase2s	31	50	46	46	0	92.0	92.0	-0.006622527725994587	-0.04909275099635124
phase2w_vs_phase2s	104	50	44	44	0	88.0	88.0	-0.006618541665375233	-0.09281732887029648
phase2w_vs_phase2s	630	50	47	47	0	94.0	94.0	-0.006483003962785006	-0.047225311398506165
phase2w_vs_phase2s	189	50	42	42	0	84.0	84.0	-0.006448000203818083	-0.03603992611169815
phase2w_vs_phase2s	788	50	47	47	0	94.0	94.0	-0.006425261963158846	-0.07031208276748657
phase2w_vs_phase2s	958	50	47	47	0	94.0	94.0	-0.006421755533665419	-0.05538715422153473
phase2w_vs_phase2s	753	50	41	41	0	82.0	82.0	-0.006050430703908205	-0.013478479348123074
phase2w_vs_phase2s	999	50	26	26	0	52.0	52.0	-0.006040346808731556	-0.0032854080200195312
phase2w_vs_phase2s	853	50	46	46	0	92.0	92.0	-0.005985571537166834	-0.003391847712919116
phase2w_vs_phase2s	297	50	38	38	0	76.0	76.0	-0.005897868424654007	0.034174736589193344
phase2w_vs_phase2s	299	50	48	48	0	96.0	96.0	-0.005608636885881424	-0.04781249910593033
phase2w_vs_phase2s	345	50	32	32	0	64.0	64.0	-0.0056085181422531605	0.026715651154518127
phase2w_vs_phase2s	148	50	50	50	0	100.0	100.0	-0.005432950332760811	-0.02968749962747097
phase2w_vs_phase2s	533	50	47	47	0	94.0	94.0	-0.00532672181725502	-0.03712349012494087
phase2w_vs_phase2s	157	50	48	48	0	96.0	96.0	-0.005248833913356066	-0.09475313127040863
phase2w_vs_phase2s	850	50	44	44	0	88.0	88.0	-0.005198697559535503	-0.02657027170062065
phase2w_vs_phase2s	989	50	50	50	0	100.0	100.0	-0.005144546739757061	-0.044001806527376175
phase2w_vs_phase2s	726	50	45	45	0	90.0	90.0	-0.005115823820233345	-0.07599745690822601
phase2w_vs_phase2s	643	50	35	35	0	70.0	70.0	-0.0050035687163472176	-0.061607349663972855
phase2w_vs_phase2s	776	50	37	37	0	74.0	74.0	-0.004975321236997843	-0.05755976587533951
phase2w_vs_phase2s	487	50	41	41	0	82.0	82.0	-0.004965935833752155	-0.06271957606077194
phase2w_vs_phase2s	872	50	40	40	0	80.0	80.0	-0.004907612688839436	0.006308040581643581
phase2w_vs_phase2s	118	50	42	42	0	84.0	84.0	-0.0048841265961527824	-0.012142782099545002
phase2w_vs_phase2s	398	50	43	43	0	86.0	86.0	-0.004848011303693056	-0.02212393842637539
phase2w_vs_phase2s	829	50	46	46	0	92.0	92.0	-0.0048330617137253284	0.004128722939640284
phase2w_vs_phase2s	704	50	45	45	0	90.0	90.0	-0.004589929711073637	0.03231589496135712
phase2w_vs_phase2s	132	50	47	47	0	94.0	94.0	-0.00458186399191618	-0.03937278687953949
phase2w_vs_phase2s	435	50	28	28	0	56.0	56.0	-0.00455946009606123	-0.045911673456430435
phase2w_vs_phase2s	648	50	34	34	0	68.0	68.0	-0.004388842731714249	-0.007197828497737646
phase2w_vs_phase2s	47	50	44	44	0	88.0	88.0	-0.004359870683401823	-0.030407465994358063
phase2w_vs_phase2s	147	50	47	47	0	94.0	94.0	-0.0043329703621566296	0.010451908223330975
phase2w_vs_phase2s	664	50	18	18	0	36.0	36.0	-0.004331652540713549	-0.010107717476785183
phase2w_vs_phase2s	592	50	44	44	0	88.0	88.0	-0.0042229872196912766	-0.008267011493444443
phase2w_vs_phase2s	977	50	32	32	0	64.0	64.0	-0.004205334931612015	0.017414141446352005
phase2w_vs_phase2s	547	50	46	46	0	92.0	92.0	-0.004197956528514624	-0.04516733065247536
phase2w_vs_phase2s	163	50	29	29	0	58.0	58.0	-0.004095584154129028	-0.07767356187105179
phase2w_vs_phase2s	18	50	48	48	0	96.0	96.0	-0.003998769447207451	-0.07374058663845062
phase2w_vs_phase2s	675	50	29	29	0	58.0	58.0	-0.00393969239667058	0.019622839987277985
phase2w_vs_phase2s	320	50	45	45	0	90.0	90.0	-0.003933544736355543	0.061250001192092896
phase2w_vs_phase2s	343	50	48	48	0	96.0	96.0	-0.003902019001543522	-0.12191846966743469
phase2w_vs_phase2s	785	50	46	46	0	92.0	92.0	-0.0038782882038503885	-0.05812199413776398
phase2w_vs_phase2s	21	50	43	43	0	86.0	86.0	-0.0038670736830681562	-0.10511679947376251
phase2w_vs_phase2s	88	50	49	49	0	98.0	98.0	-0.003797316225245595	0.0656357854604721
phase2w_vs_phase2s	564	50	43	43	0	86.0	86.0	-0.0037211107555776834	-0.009980716742575169
phase2w_vs_phase2s	408	50	38	38	0	76.0	76.0	-0.003641895018517971	0.005688839126378298
phase2w_vs_phase2s	16	50	46	46	0	92.0	92.0	-0.0035962206311523914	-0.0883234441280365
phase2w_vs_phase2s	225	50	47	47	0	94.0	94.0	-0.0035755939316004515	0.019708098843693733
phase2w_vs_phase2s	294	50	47	47	0	94.0	94.0	-0.0035318853333592415	-0.03482336178421974
phase2w_vs_phase2s	51	50	49	49	0	98.0	98.0	-0.0034435244742780924	-0.03907310962677002
phase2w_vs_phase2s	552	50	45	45	0	90.0	90.0	-0.0033805223647505045	-0.05119377002120018
phase2w_vs_phase2s	948	50	46	46	0	92.0	92.0	-0.003337596543133259	0.0009668064303696156
phase2w_vs_phase2s	10	50	48	48	0	96.0	96.0	-0.0033347064163535833	0.042880669236183167
phase2w_vs_phase2s	917	50	43	43	0	86.0	86.0	-0.0033139639999717474	-0.07140281796455383
phase2w_vs_phase2s	296	50	47	47	0	94.0	94.0	-0.003288906766101718	-0.02585010603070259
phase2w_vs_phase2s	63	50	44	44	0	88.0	88.0	-0.0032868003472685814	-0.05646181106567383
phase2w_vs_phase2s	381	50	24	24	0	48.0	48.0	-0.003217639634385705	-0.015997858718037605
phase2w_vs_phase2s	414	50	22	22	0	44.0	44.0	-0.0032012993469834328	-0.0379178524017334
phase2w_vs_phase2s	791	50	42	42	0	84.0	84.0	-0.0031898359302431345	0.05205288901925087
phase2w_vs_phase2s	771	50	45	45	0	90.0	90.0	-0.003149270312860608	0.00264084804803133
phase2w_vs_phase2s	554	50	49	49	0	98.0	98.0	-0.0031406604684889317	0.00888375286012888
phase2w_vs_phase2s	565	50	50	50	0	100.0	100.0	-0.0031277965754270554	-0.02584610879421234
phase2w_vs_phase2s	71	50	47	47	0	94.0	94.0	-0.0030888032633811235	-0.06719975173473358
phase2w_vs_phase2s	933	50	48	48	0	96.0	96.0	-0.0030202162452042103	-0.07471752911806107
phase2w_vs_phase2s	915	50	49	49	0	98.0	98.0	-0.0030024379957467318	-0.03757155314087868
phase2w_vs_phase2s	936	50	46	46	0	92.0	92.0	-0.0028889693785458803	0.02740379422903061
phase2w_vs_phase2s	368	50	41	41	0	82.0	82.0	-0.002871572971343994	-0.05380105972290039
phase2w_vs_phase2s	672	50	47	47	0	94.0	94.0	-0.002857212210074067	-0.02117856964468956
phase2w_vs_phase2s	520	50	38	38	0	76.0	76.0	-0.0027961386367678642	-0.0705472081899643
phase2w_vs_phase2s	62	50	30	30	0	60.0	60.0	-0.0027956718113273382	0.009873228147625923
phase2w_vs_phase2s	329	50	39	39	0	78.0	78.0	-0.0027876985259354115	-0.055513352155685425
phase2w_vs_phase2s	957	50	47	47	0	94.0	94.0	-0.00276133487932384	-0.06418442726135254
phase2w_vs_phase2s	420	50	49	49	0	98.0	98.0	-0.002694181865081191	-0.06595566868782043
phase2w_vs_phase2s	477	50	38	38	0	76.0	76.0	-0.002598711522296071	0.021115275099873543
phase2w_vs_phase2s	708	50	31	31	0	62.0	62.0	-0.0024872152134776115	-0.02248121239244938
phase2w_vs_phase2s	612	50	47	47	0	94.0	94.0	-0.0023781126365065575	0.029844827950000763
phase2w_vs_phase2s	174	50	45	45	0	90.0	90.0	-0.0023458313662558794	-0.027669191360473633
phase2w_vs_phase2s	453	50	38	38	0	76.0	76.0	-0.002325992565602064	-0.04410749301314354
phase2w_vs_phase2s	46	50	28	28	0	56.0	56.0	-0.0022871503606438637	-0.04749241843819618
phase2w_vs_phase2s	854	50	44	44	0	88.0	88.0	-0.0022751793731004	0.01101105660200119
phase2w_vs_phase2s	642	50	44	44	0	88.0	88.0	-0.0022583305835723877	-0.06905154883861542
phase2w_vs_phase2s	870	50	44	44	0	88.0	88.0	-0.00225493754260242	-0.001820898032747209
phase2w_vs_phase2s	970	50	30	30	0	60.0	60.0	-0.0021515481639653444	-0.01517176628112793
phase2w_vs_phase2s	192	50	43	43	0	86.0	86.0	-0.0021435616072267294	-0.014975804835557938
phase2w_vs_phase2s	208	50	44	44	0	88.0	88.0	-0.002135635120794177	0.0494435578584671
phase2w_vs_phase2s	37	50	45	45	0	90.0	90.0	-0.0020977852400392294	0.04878051578998566
phase2w_vs_phase2s	263	50	48	48	0	96.0	96.0	-0.001968702068552375	0.010387773625552654
phase2w_vs_phase2s	620	50	14	14	0	28.0	28.0	-0.0019324253080412745	-0.024113425984978676
phase2w_vs_phase2s	8	50	45	45	0	90.0	90.0	-0.0019183708354830742	-0.024193687364459038
phase2w_vs_phase2s	191	50	44	44	0	88.0	88.0	-0.0019042189233005047	0.06931149214506149
phase2w_vs_phase2s	908	50	33	33	0	66.0	66.0	-0.0018972085090354085	-0.036965809762477875
phase2w_vs_phase2s	782	50	9	9	0	18.0	18.0	-0.001895627356134355	0.040562745183706284
phase2w_vs_phase2s	621	50	45	45	0	90.0	90.0	-0.001855880138464272	0.0668846145272255
phase2w_vs_phase2s	123	50	43	43	0	86.0	86.0	-0.0018327109282836318	0.025121092796325684
phase2w_vs_phase2s	318	50	43	43	0	86.0	86.0	-0.0016519161872565746	0.0045046997256577015
phase2w_vs_phase2s	286	50	47	47	0	94.0	94.0	-0.0016263503348454833	-0.030274858698248863
phase2w_vs_phase2s	234	50	46	46	0	92.0	92.0	-0.0015717892674729228	-0.06414903700351715
phase2w_vs_phase2s	874	50	50	50	0	100.0	100.0	-0.0015508299693465233	-0.06083456054329872
phase2w_vs_phase2s	971	50	45	45	0	90.0	90.0	-0.001189031871035695	-0.02369128167629242
phase2w_vs_phase2s	317	50	46	46	0	92.0	92.0	-0.0011110423365607858	0.03908982127904892
phase2w_vs_phase2s	867	50	45	45	0	90.0	90.0	-0.0010195368668064475	-0.011714753694832325
phase2w_vs_phase2s	579	50	38	38	0	76.0	76.0	-0.0010160746751353145	-0.025441979989409447
phase2w_vs_phase2s	133	50	48	48	0	96.0	96.0	-0.0009510974632576108	-0.044861916452646255
phase2w_vs_phase2s	183	50	46	46	0	92.0	92.0	-0.0009042376186698675	-0.05481363460421562
phase2w_vs_phase2s	396	50	48	48	0	96.0	96.0	-0.0008948330651037395	0.03421361744403839
phase2w_vs_phase2s	458	50	48	48	0	96.0	96.0	-0.0008773226873017848	-0.04664502292871475
phase2w_vs_phase2s	944	50	44	44	0	88.0	88.0	-0.0008721876074559987	-0.05092987045645714
phase2w_vs_phase2s	585	50	27	27	0	54.0	54.0	-0.0008458775118924677	0.011798677034676075
phase2w_vs_phase2s	22	50	50	50	0	100.0	100.0	-0.0008212751126848161	-0.004062499850988388
phase2w_vs_phase2s	986	50	50	50	0	100.0	100.0	-0.000810824625659734	-0.030355805531144142
phase2w_vs_phase2s	256	50	46	46	0	92.0	92.0	-0.0008021953981369734	-0.04478222876787186
phase2w_vs_phase2s	623	50	18	18	0	36.0	36.0	-0.0007219010731205344	0.01582466997206211
phase2w_vs_phase2s	42	50	42	42	0	84.0	84.0	-0.0006727006402797997	0.015441789291799068
phase2w_vs_phase2s	710	50	38	38	0	76.0	76.0	-0.0006712305475957692	-0.027173776179552078
phase2w_vs_phase2s	262	50	49	49	0	98.0	98.0	-0.0006364020518958569	0.001335248933173716
phase2w_vs_phase2s	705	50	30	30	0	60.0	60.0	-0.0006294381455518305	0.0024555588606745005
phase2w_vs_phase2s	678	50	37	37	0	74.0	74.0	-0.0005440315580926836	-0.06449273228645325
phase2w_vs_phase2s	82	50	43	43	0	86.0	86.0	-0.0005073490901850164	-0.01324351318180561
phase2w_vs_phase2s	316	50	48	48	0	96.0	96.0	-0.0004373028932604939	-0.012188520282506943
phase2w_vs_phase2s	605	50	44	44	0	88.0	88.0	-0.00025711863418109715	0.020056333392858505
phase2w_vs_phase2s	57	50	47	47	0	94.0	94.0	-0.00017254888371098787	-0.06860644370317459
phase2w_vs_phase2s	900	50	48	48	0	96.0	96.0	-0.00012522228644229472	-0.02524626813828945
phase2w_vs_phase2s	98	50	47	47	0	94.0	94.0	-0.00010557055793469772	0.03756155073642731
phase2w_vs_phase2s	451	50	42	42	0	84.0	84.0	-0.00010476969328010455	0.09955810755491257
phase2w_vs_phase2s	676	50	38	38	0	76.0	76.0	-9.457171108806506e-05	0.034270741045475006
phase2w_vs_phase2s	657	50	15	15	0	30.0	30.0	2.7739553843275644e-05	-0.011039619334042072
phase2w_vs_phase2s	595	50	43	43	0	86.0	86.0	5.131706711836159e-05	0.021246185526251793
phase2w_vs_phase2s	963	50	43	43	0	86.0	86.0	6.107673107180744e-05	-0.034464627504348755
phase2w_vs_phase2s	7	50	38	38	0	76.0	76.0	0.00024227141693700105	0.05228240787982941
phase2w_vs_phase2s	287	50	38	38	0	76.0	76.0	0.00038065723492763937	-0.02046526037156582
phase2w_vs_phase2s	855	50	38	38	0	76.0	76.0	0.00044853598228655756	-0.018155870959162712
phase2w_vs_phase2s	313	50	40	40	0	80.0	80.0	0.0004679429403040558	-0.01933417282998562
phase2w_vs_phase2s	937	50	46	46	0	92.0	92.0	0.0004755452391691506	0.00428073899820447
phase2w_vs_phase2s	26	50	31	31	0	62.0	62.0	0.0004802416660822928	-0.03355400264263153
phase2w_vs_phase2s	446	50	35	35	0	70.0	70.0	0.0004855605075135827	-0.021346941590309143
phase2w_vs_phase2s	277	50	34	34	0	68.0	68.0	0.0005011794273741543	-0.025312500074505806
phase2w_vs_phase2s	124	50	39	39	0	78.0	78.0	0.0007664957665838301	0.02277236059308052
phase2w_vs_phase2s	308	50	44	44	0	88.0	88.0	0.0007697300752624869	0.01569311134517193
phase2w_vs_phase2s	321	50	50	50	0	100.0	100.0	0.0007795077399350703	0.024428052827715874
phase2w_vs_phase2s	690	50	47	47	0	94.0	94.0	0.000794258841779083	-0.0002461242547724396
phase2w_vs_phase2s	688	50	47	47	0	94.0	94.0	0.0007983754621818662	-0.015577116049826145
phase2w_vs_phase2s	371	50	35	35	0	70.0	70.0	0.0008386221597902477	-0.049438972026109695
phase2w_vs_phase2s	125	50	46	46	0	92.0	92.0	0.0008959823753684759	-0.0005961323040537536
phase2w_vs_phase2s	352	50	45	45	0	90.0	90.0	0.0009259542566724122	0.023125000298023224
phase2w_vs_phase2s	736	50	45	45	0	90.0	90.0	0.0009828548645600677	0.020545082166790962
phase2w_vs_phase2s	800	50	46	46	0	92.0	92.0	0.0010393739212304354	0.09051931649446487
phase2w_vs_phase2s	901	50	34	34	0	68.0	68.0	0.001069722231477499	0.035139333456754684
phase2w_vs_phase2s	158	50	31	31	0	62.0	62.0	0.0011093843495473266	0.05350689962506294
phase2w_vs_phase2s	493	50	15	15	0	30.0	30.0	0.0011158623965457082	0.033412590622901917
phase2w_vs_phase2s	130	50	49	49	0	98.0	98.0	0.001132315956056118	0.006453571375459433
phase2w_vs_phase2s	691	50	30	30	0	60.0	60.0	0.0011730706319212914	-0.04826504737138748
phase2w_vs_phase2s	993	50	49	49	0	98.0	98.0	0.0011953276116400957	0.08441679179668427
phase2w_vs_phase2s	347	50	45	45	0	90.0	90.0	0.0012017925037071109	0.0640430897474289
phase2w_vs_phase2s	134	50	38	38	0	76.0	76.0	0.0012448979541659355	-0.05085249990224838
phase2w_vs_phase2s	955	50	49	49	0	98.0	98.0	0.0012504601618275046	-0.009510040283203125
phase2w_vs_phase2s	947	50	21	21	0	42.0	42.0	0.0012548846425488591	0.06071925163269043
phase2w_vs_phase2s	671	50	39	39	0	78.0	78.0	0.0012909156503155828	-0.025394020602107048
phase2w_vs_phase2s	866	50	46	46	0	92.0	92.0	0.0012973165139555931	0.02031865157186985
phase2w_vs_phase2s	611	50	48	48	0	96.0	96.0	0.0013328930363059044	-0.025276049971580505
phase2w_vs_phase2s	531	50	31	31	0	62.0	62.0	0.0013656772207468748	0.02342785894870758
phase2w_vs_phase2s	959	50	45	45	0	90.0	90.0	0.001373293693177402	-0.006106462329626083
phase2w_vs_phase2s	388	50	47	47	0	94.0	94.0	0.001399227068759501	-0.03763668239116669
phase2w_vs_phase2s	72	50	48	48	0	96.0	96.0	0.0014292442938312888	0.0043750000186264515
phase2w_vs_phase2s	835	50	42	42	0	84.0	84.0	0.0014425324043259025	-0.1235186830163002
phase2w_vs_phase2s	748	50	29	29	0	58.0	58.0	0.0015371590852737427	0.03439141437411308
phase2w_vs_phase2s	243	50	43	43	0	86.0	86.0	0.0015393138164654374	-0.0196489617228508
phase2w_vs_phase2s	622	50	32	32	0	64.0	64.0	0.0015595442382618785	-0.026654090732336044
phase2w_vs_phase2s	140	50	47	47	0	94.0	94.0	0.0015669817803427577	-0.021884679794311523
phase2w_vs_phase2s	275	50	50	50	0	100.0	100.0	0.001618473557755351	-0.051249999552965164
phase2w_vs_phase2s	300	50	48	48	0	96.0	96.0	0.0016444227658212185	-0.058601122349500656
phase2w_vs_phase2s	341	50	31	31	0	62.0	62.0	0.0016516319010406733	0.04037768393754959
phase2w_vs_phase2s	128	50	46	46	0	92.0	92.0	0.0017070509493350983	0.04455334693193436
phase2w_vs_phase2s	175	50	36	36	0	72.0	72.0	0.0017151881475001574	-0.0849228948354721
phase2w_vs_phase2s	634	50	39	39	0	78.0	78.0	0.0017459769733250141	0.03154619038105011
phase2w_vs_phase2s	995	50	50	50	0	100.0	100.0	0.0017914241179823875	0.001796236028894782
phase2w_vs_phase2s	951	50	40	40	0	80.0	80.0	0.0018026098841801286	0.01497466117143631
phase2w_vs_phase2s	337	50	41	41	0	82.0	82.0	0.0018090668600052595	-0.059872016310691833
phase2w_vs_phase2s	116	50	45	45	0	90.0	90.0	0.0018415311351418495	0.04889991879463196
phase2w_vs_phase2s	557	50	42	42	0	84.0	84.0	0.0019013634882867336	0.01371845230460167
phase2w_vs_phase2s	25	50	49	49	0	98.0	98.0	0.00196767202578485	0.014375000260770321
phase2w_vs_phase2s	729	50	32	32	0	64.0	64.0	0.0020096462685614824	-0.013772611506283283
phase2w_vs_phase2s	889	50	39	39	0	78.0	78.0	0.002052267547696829	0.01225423812866211
phase2w_vs_phase2s	364	50	50	50	0	100.0	100.0	0.0020595716778188944	-0.018615273758769035
phase2w_vs_phase2s	0	50	49	49	0	98.0	98.0	0.0021191430278122425	0.060654640197753906
phase2w_vs_phase2s	783	50	49	49	0	98.0	98.0	0.0021321887616068125	-0.0374167338013649
phase2w_vs_phase2s	307	50	43	43	0	86.0	86.0	0.002143888035789132	-0.025878095999360085
phase2w_vs_phase2s	586	50	45	45	0	90.0	90.0	0.0023130786139518023	0.0533924400806427
phase2w_vs_phase2s	659	50	42	42	0	84.0	84.0	0.0023653043899685144	0.062498148530721664
phase2w_vs_phase2s	645	50	50	50	0	100.0	100.0	0.0024978280998766422	-0.02889443375170231
phase2w_vs_phase2s	556	50	32	32	0	64.0	64.0	0.002520231530070305	0.043945036828517914
phase2w_vs_phase2s	746	50	46	46	0	92.0	92.0	0.0025342865847051144	0.05132422596216202
phase2w_vs_phase2s	877	50	44	44	0	88.0	88.0	0.00254634115844965	0.00827215239405632
phase2w_vs_phase2s	86	50	44	44	0	88.0	88.0	0.002566005103290081	0.0007114124018698931
phase2w_vs_phase2s	510	50	46	46	0	92.0	92.0	0.0025829256046563387	-0.00854586623609066
phase2w_vs_phase2s	780	50	39	39	0	78.0	78.0	0.002584322588518262	0.012634086422622204
phase2w_vs_phase2s	87	50	49	49	0	98.0	98.0	0.0025853789411485195	0.056740209460258484
phase2w_vs_phase2s	305	50	44	44	0	88.0	88.0	0.0026308149099349976	-0.02740226686000824
phase2w_vs_phase2s	361	50	48	48	0	96.0	96.0	0.002688080770894885	0.013505000621080399
phase2w_vs_phase2s	109	50	48	48	0	96.0	96.0	0.002714750822633505	0.041250020265579224
phase2w_vs_phase2s	385	50	31	31	0	62.0	62.0	0.0027166532818228006	0.014784212224185467
phase2w_vs_phase2s	301	50	47	47	0	94.0	94.0	0.0027331144083291292	0.050075750797986984
phase2w_vs_phase2s	113	50	44	44	0	88.0	88.0	0.002826969139277935	0.04180474206805229
phase2w_vs_phase2s	927	50	48	48	0	96.0	96.0	0.0028430481906980276	0.016564225777983665
phase2w_vs_phase2s	363	50	47	47	0	94.0	94.0	0.002871498465538025	0.01628066971898079
phase2w_vs_phase2s	992	50	43	43	0	86.0	86.0	0.0028860876336693764	0.04592566564679146
phase2w_vs_phase2s	525	50	40	40	0	80.0	80.0	0.002974502509459853	0.009004678577184677
phase2w_vs_phase2s	138	50	48	48	0	96.0	96.0	0.0029952209442853928	0.03374547138810158
phase2w_vs_phase2s	84	50	48	48	0	96.0	96.0	0.003041198942810297	0.042524490505456924
phase2w_vs_phase2s	85	50	47	47	0	94.0	94.0	0.0030414655338972807	0.013790006749331951
phase2w_vs_phase2s	302	50	35	35	0	70.0	70.0	0.003100273199379444	-0.033065423369407654
phase2w_vs_phase2s	48	50	48	48	0	96.0	96.0	0.0031004284974187613	-0.055692292749881744
phase2w_vs_phase2s	384	50	47	47	0	94.0	94.0	0.003125089453533292	0.02722657285630703
phase2w_vs_phase2s	706	50	33	33	0	66.0	66.0	0.003149799769744277	0.009143104776740074
phase2w_vs_phase2s	89	50	49	49	0	98.0	98.0	0.003202470950782299	0.024537740275263786
phase2w_vs_phase2s	438	50	30	30	0	60.0	60.0	0.003250311128795147	0.023342018947005272
phase2w_vs_phase2s	186	50	39	39	0	78.0	78.0	0.0032887079287320375	0.028407955542206764
phase2w_vs_phase2s	568	50	44	44	0	88.0	88.0	0.00330583518370986	-0.010821285657584667
phase2w_vs_phase2s	871	50	42	42	0	84.0	84.0	0.003346378216519952	0.02712913602590561
phase2w_vs_phase2s	640	50	48	48	0	96.0	96.0	0.0033675897866487503	-0.01742100715637207
phase2w_vs_phase2s	283	50	46	46	0	92.0	92.0	0.0033935443498194218	0.09085774421691895
phase2w_vs_phase2s	774	50	41	41	0	82.0	82.0	0.003422682173550129	0.018800316378474236
phase2w_vs_phase2s	9	50	50	50	0	100.0	100.0	0.003478752449154854	0.0815448984503746
phase2w_vs_phase2s	573	50	50	50	0	100.0	100.0	0.0035203939769417048	0.016897259280085564
phase2w_vs_phase2s	759	50	42	42	0	84.0	84.0	0.003562592202797532	0.025669308379292488
phase2w_vs_phase2s	607	50	49	49	0	98.0	98.0	0.0036436778027564287	0.028889799490571022
phase2w_vs_phase2s	588	50	37	37	0	74.0	74.0	0.003712648758664727	0.03467075526714325
phase2w_vs_phase2s	28	50	46	46	0	92.0	92.0	0.003712906502187252	0.0046076965518295765
phase2w_vs_phase2s	934	50	46	46	0	92.0	92.0	0.0037323629949241877	0.0011100101983174682
phase2w_vs_phase2s	625	50	47	47	0	94.0	94.0	0.003757256781682372	0.030687741935253143
phase2w_vs_phase2s	6	50	46	46	0	92.0	92.0	0.003783688647672534	-0.003750019008293748
phase2w_vs_phase2s	244	50	47	47	0	94.0	94.0	0.003784477710723877	-0.011631965637207031
phase2w_vs_phase2s	269	50	41	41	0	82.0	82.0	0.003794250078499317	-0.03121786192059517
phase2w_vs_phase2s	940	50	47	47	0	94.0	94.0	0.003810094902291894	0.05189012363553047
phase2w_vs_phase2s	41	50	47	47	0	94.0	94.0	0.0038571187760680914	-0.02139763906598091
phase2w_vs_phase2s	448	50	46	46	0	92.0	92.0	0.0038580852560698986	-0.009700565598905087
phase2w_vs_phase2s	806	50	34	34	0	68.0	68.0	0.003861993784084916	0.03953481838107109
phase2w_vs_phase2s	20	50	44	44	0	88.0	88.0	0.00389289204031229	0.022047577425837517
phase2w_vs_phase2s	411	50	39	39	0	78.0	78.0	0.003932309802621603	0.027278603985905647
phase2w_vs_phase2s	340	50	48	48	0	96.0	96.0	0.003964906558394432	0.030367298051714897
phase2w_vs_phase2s	202	50	40	40	0	80.0	80.0	0.003984689712524414	-0.03498164191842079
phase2w_vs_phase2s	66	50	30	30	0	60.0	60.0	0.003986647352576256	-0.03441016376018524
phase2w_vs_phase2s	224	50	39	39	0	78.0	78.0	0.004001682624220848	-0.03049725480377674
phase2w_vs_phase2s	814	50	49	49	0	98.0	98.0	0.004026878625154495	0.0033392191398888826
phase2w_vs_phase2s	699	50	42	42	0	84.0	84.0	0.004029369913041592	0.02691826783120632
phase2w_vs_phase2s	386	50	34	34	0	68.0	68.0	0.004048546776175499	0.021625423803925514
phase2w_vs_phase2s	617	50	42	42	0	84.0	84.0	0.004078168421983719	0.0022199726663529873
phase2w_vs_phase2s	351	50	47	47	0	94.0	94.0	0.004112473223358393	0.04861075431108475
phase2w_vs_phase2s	922	50	43	43	0	86.0	86.0	0.004122845362871885	0.03533545508980751
phase2w_vs_phase2s	560	50	48	48	0	96.0	96.0	0.00419966783374548	0.005068197380751371
phase2w_vs_phase2s	562	50	47	47	0	94.0	94.0	0.004217548295855522	0.027933616191148758
phase2w_vs_phase2s	205	50	39	39	0	78.0	78.0	0.004322381690144539	-0.0032632160000503063
phase2w_vs_phase2s	434	50	30	30	0	60.0	60.0	0.004365226253867149	-0.010880965739488602
phase2w_vs_phase2s	932	50	42	42	0	84.0	84.0	0.004377385601401329	-0.006071576848626137
