pair	class	total	ref_correct	cmp_correct	delta_correct	ref_acc	cmp_acc	avg_true_prob_delta	avg_margin_delta
localref06_vs_phase2cx	268	50	48	46	-2	96.0	92.0	-0.002187871839851141	-0.09582524001598358
localref06_vs_phase2cx	74	50	30	28	-2	60.0	56.0	-0.002183580305427313	-0.05077442154288292
localref06_vs_phase2cx	62	50	30	28	-2	60.0	56.0	-0.00150237325578928	0.012842445634305477
localref06_vs_phase2cx	109	50	49	47	-2	98.0	94.0	-0.0013817095896229148	0.04451510310173035
localref06_vs_phase2cx	777	50	44	42	-2	88.0	84.0	0.002433368004858494	-0.05931098014116287
localref06_vs_phase2cx	30	50	42	40	-2	84.0	80.0	0.003248521126806736	0.09933233261108398
localref06_vs_phase2cx	348	50	34	32	-2	68.0	64.0	0.006495919078588486	0.018794812262058258
localref06_vs_phase2cx	290	50	41	39	-2	82.0	78.0	0.006809860933572054	0.0025207041762769222
localref06_vs_phase2cx	973	50	39	37	-2	78.0	74.0	0.007851263508200645	0.1191539317369461
localref06_vs_phase2cx	454	50	32	30	-2	64.0	60.0	0.00796157494187355	0.09676504880189896
localref06_vs_phase2cx	527	50	35	33	-2	70.0	66.0	0.008182448334991932	0.013996362686157227
localref06_vs_phase2cx	631	50	33	31	-2	66.0	62.0	0.012634413316845894	0.1260896921157837
localref06_vs_phase2cx	564	50	43	41	-2	86.0	82.0	0.012746871449053288	-0.03128591552376747
localref06_vs_phase2cx	173	50	38	36	-2	76.0	72.0	0.019702838733792305	0.06400734186172485
localref06_vs_phase2cx	177	50	46	44	-2	92.0	88.0	0.022580452263355255	0.22211797535419464
localref06_vs_phase2cx	418	50	36	34	-2	72.0	68.0	0.0257524773478508	0.22564862668514252
localref06_vs_phase2cx	830	50	38	37	-1	76.0	74.0	-0.056316934525966644	-0.3339904546737671
localref06_vs_phase2cx	223	50	45	44	-1	90.0	88.0	-0.049504540860652924	-0.5466750264167786
localref06_vs_phase2cx	743	50	37	36	-1	74.0	72.0	-0.03928372263908386	-0.1902182251214981
localref06_vs_phase2cx	86	50	43	42	-1	86.0	84.0	-0.03773261606693268	-0.091050885617733
localref06_vs_phase2cx	858	50	42	41	-1	84.0	82.0	-0.03760780766606331	-0.18312758207321167
localref06_vs_phase2cx	421	50	42	41	-1	84.0	82.0	-0.03693067654967308	-0.06279845535755157
localref06_vs_phase2cx	208	50	42	41	-1	84.0	82.0	-0.034247998148202896	-0.1218426302075386
localref06_vs_phase2cx	49	50	39	38	-1	78.0	76.0	-0.033208541572093964	-0.31399041414260864
localref06_vs_phase2cx	840	50	45	44	-1	90.0	88.0	-0.03239958733320236	-0.21262706816196442
localref06_vs_phase2cx	430	50	50	49	-1	100.0	98.0	-0.03230905160307884	-0.34834349155426025
localref06_vs_phase2cx	448	50	45	44	-1	90.0	88.0	-0.03224737569689751	-0.1895231306552887
localref06_vs_phase2cx	470	50	35	34	-1	70.0	68.0	-0.03194722160696983	-0.24778425693511963
localref06_vs_phase2cx	757	50	45	44	-1	90.0	88.0	-0.03144947066903114	-0.07448673248291016
localref06_vs_phase2cx	670	50	44	43	-1	88.0	86.0	-0.030904624611139297	-0.054757338017225266
localref06_vs_phase2cx	812	50	48	47	-1	96.0	94.0	-0.030102664604783058	-0.3731840252876282
localref06_vs_phase2cx	450	50	48	47	-1	96.0	94.0	-0.028368644416332245	-0.22886280715465546
localref06_vs_phase2cx	484	50	35	34	-1	70.0	68.0	-0.027947263792157173	-0.07422804832458496
localref06_vs_phase2cx	962	50	40	39	-1	80.0	78.0	-0.027711374685168266	-0.3111291229724884
localref06_vs_phase2cx	733	50	27	26	-1	54.0	52.0	-0.027494197711348534	-0.09171182662248611
localref06_vs_phase2cx	582	50	34	33	-1	68.0	66.0	-0.027375392615795135	-0.25702962279319763
localref06_vs_phase2cx	428	50	42	41	-1	84.0	82.0	-0.027288854122161865	-0.10836125165224075
localref06_vs_phase2cx	910	50	40	39	-1	80.0	78.0	-0.02690707892179489	-0.14235104620456696
localref06_vs_phase2cx	386	50	32	31	-1	64.0	62.0	-0.02630026265978813	-0.013012800365686417
localref06_vs_phase2cx	218	50	47	46	-1	94.0	92.0	-0.025303417816758156	-0.05821038410067558
localref06_vs_phase2cx	99	50	42	41	-1	84.0	82.0	-0.02469012700021267	-0.12620675563812256
localref06_vs_phase2cx	819	50	40	39	-1	80.0	78.0	-0.024569597095251083	-0.15664802491664886
localref06_vs_phase2cx	197	50	42	41	-1	84.0	82.0	-0.024328166618943214	-0.12853436172008514
localref06_vs_phase2cx	675	50	28	27	-1	56.0	54.0	-0.023879731073975563	0.03324040398001671
localref06_vs_phase2cx	59	50	33	32	-1	66.0	64.0	-0.023504042997956276	-0.14590001106262207
localref06_vs_phase2cx	257	50	42	41	-1	84.0	82.0	-0.023340806365013123	-0.12267711013555527
localref06_vs_phase2cx	552	50	46	45	-1	92.0	90.0	-0.023050382733345032	-0.2009006142616272
localref06_vs_phase2cx	698	50	39	38	-1	78.0	76.0	-0.022697264328598976	-0.08770706504583359
localref06_vs_phase2cx	559	50	42	41	-1	84.0	82.0	-0.022661225870251656	-0.20215150713920593
localref06_vs_phase2cx	914	50	39	38	-1	78.0	76.0	-0.022646307945251465	-0.10479360818862915
localref06_vs_phase2cx	43	50	45	44	-1	90.0	88.0	-0.022548800334334373	-0.20115593075752258
localref06_vs_phase2cx	189	50	42	41	-1	84.0	82.0	-0.022246219217777252	-0.20894627273082733
localref06_vs_phase2cx	898	50	33	32	-1	66.0	64.0	-0.02222362533211708	-0.08777761459350586
