section	case	key0	key1	key2	params	numel	rel_l2	delta_l2	base_l2	max_param_rel_l2	max_abs_delta	name	kind	stage	module
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.2	act_quant	9	1915	0.003053496408721395	0.017774762811993944	5.8211179686426595	0.015333095574653406	0.0019291937351226807				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.0	mlp_weight	4	295872	0.002999603420002936	0.10927968684901478	36.431378268300485	0.0037540582466767326	0.0015163719654083252				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.1	attn_proj_weight	2	37056	0.002928182747868565	0.03074833789159074	10.500826122950341	0.003097078793930127	0.000809788703918457				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.3	act_quant	9	1915	0.0028997789579141655	0.016721492467290825	5.766471413848292	0.010080329356440626	0.0017243176698684692				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.1	attn_qkv_weight	4	27744	0.0028732604988832198	0.03691353627597863	12.847264036910751	0.0029507363659356505	0.001053735613822937				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.0	act_quant	9	3641	0.002849904743758542	0.02502949984659127	8.782574190034715	0.014831301020920243	0.0023478269577026367				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.1	mlp_weight	4	295872	0.002787772302190685	0.10493617187735832	37.64158636445934	0.003538473968875618	0.0013361722230911255				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.2	act_quant	1	28	0.0027780474836367856	0.0027187312953174114	0.9786482453346252	0.0027780474836367856	0.001070171594619751				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.0	attn_proj_weight	2	9312	0.0027540422024991376	0.016672889112193747	6.053970086973991	0.0028596404193669783	0.0009957626461982727				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.0	mlp_weight	4	74208	0.0026884326625496806	0.052154826469320466	19.399714635164933	0.0032415779604867624	0.0025252699851989746				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.1	attn_proj_weight	2	9312	0.002622938843196925	0.015179806936204205	5.787327819547082	0.002739171559537527	0.0009163916110992432				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.4	act_quant	9	1915	0.0025882186340455797	0.01963349067284027	7.585715678953927	0.012459019073502067	0.006061524152755737				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.1	act_quant	9	1073	0.0025636481678187844	0.013867268874693021	5.409193448916837	0.011176819606415906	0.001794658601284027				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.1	mlp_weight	4	74208	0.002514196862649938	0.051254004303162216	20.38583575716542	0.0034687419267463225	0.0012791752815246582				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.5	act_quant	9	1915	0.00236485080834332	0.018701427446677018	7.908079182288109	0.009518114600389479	0.004309535026550293				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.1	act_quant	9	3641	0.0022432897690227538	0.021756899015226833	9.698657443039474	0.010750001261374478	0.0017334967851638794				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.0	act_quant	9	1073	0.0022202561917548814	0.012546669520425338	5.651000802077935	0.007527845834106238	0.0017140284180641174				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.0	act_quant	9	694	0.0016562151564601692	0.011626115001687434	7.019688810562479	0.021709825914369207	0.0016651414334774017				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.1	act_quant	9	694	0.0015335731270607683	0.010607496848479033	6.916851020211381	0.016860351949322245	0.001647666096687317				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.0.0	other	2	4704	0.0011093375771338656	0.006024232420396908	5.4304772006023505	0.0012891590275174376	0.0004903078079223633				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.6	norm	2	3072	0.0005597294232629306	0.00727699159646352	13.000909535972674	0.000595541493212873	0.000895768404006958				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	head	act_quant	1	1	0.0005443089885545987	1.074187457561493e-05	0.019734883680939674	0.0005443089885545987	1.074187457561493e-05				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.4	norm	2	1536	0.0005037754412497075	0.005833645326574975	11.57985254720545	0.0005460078378394567	0.0006367862224578857				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.0	norm	4	384	0.00047053956833835854	0.010340149481014214	21.975090251238456	0.0004914555140731369	0.0022928714752197266				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.1	relpos	1	4056	0.000396346339817239	0.028347834944725037	71.52288818359375	0.000396346339817239	0.003417491912841797				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.0	relpos	1	507	0.00038847002270439834	0.010626053437590599	27.353599548339844	0.00038847002270439834	0.0020824670791625977				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.0	relpos	1	1014	0.00037850701941223255	0.017957400530576706	47.44271469116211	0.00037850701941223255	0.0023903846740722656				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.4	relpos	1	2028	0.00035391488810399165	0.014588701538741589	41.22093200683594	0.00035391488810399165	0.0016562938690185547				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.1	norm	4	1536	0.0003516224452598246	0.007105864156965478	20.208790004047486	0.0005431917375735006	0.0011224746704101562				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.0	norm	4	1536	0.0003398952804435837	0.006346248184589929	18.671186538123433	0.0008368937212706013	0.0007923245429992676				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.2	norm	4	1536	0.00032956100757450507	0.0075483530787678645	22.904266297527265	0.0004427196207838995	0.001223921775817871				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.0	relpos	1	4056	0.0003211917740396239	0.025865092873573303	80.52850341796875	0.0003211917740396239	0.003000020980834961				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.3	norm	4	1536	0.0003116540535217955	0.007471318547380443	23.97311526338911	0.00046211656301425706	0.0011699199676513672				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.5	relpos	1	2028	0.00028209574303504024	0.014858300797641277	52.67112731933594	0.00028209574303504024	0.0011759400367736816				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.4	norm	4	1536	0.00025893744614222163	0.007253802203811828	28.013724209775635	0.0003955587451936994	0.001073598861694336				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.5	norm	4	1536	0.00025785551229355516	0.007856337392902186	30.46798310814528	0.00038074754520305736	0.0009613633155822754				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.2	norm	2	768	0.0002577673273609698	0.004116853478476515	15.97119976618058	0.00026462443267096235	0.000827789306640625				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.1	relpos	1	1014	0.00024403369810858879	0.013080383650958538	53.60072708129883	0.00024403369810858879	0.0020563602447509766				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.2	relpos	1	2028	0.0002186308163204124	0.01559463795274496	71.3286361694336	0.0002186308163204124	0.0019078254699707031				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.0	norm	4	768	0.00020899443125609854	0.004506496624046012	21.56275933746685	0.00044802025704247306	0.0007553696632385254				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.0	relpos	1	2028	0.00020887964822548545	0.02242819406092167	107.37376403808594	0.00020887964822548545	0.001794859766960144				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.1	norm	4	384	0.00020864022986415197	0.0053550490179813705	25.666425988257892	0.00030277125480469884	0.0011059045791625977				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.3	relpos	1	2028	0.0002082829761808987	0.015275769867002964	73.34142303466797	0.0002082829761808987	0.0018510818481445312				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.1	relpos	1	507	0.0001995630387303174	0.008401175029575825	42.09785079956055	0.0001995630387303174	0.0015780925750732422				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.0.2	other	2	192	0.000189357170911648	0.003621165952818813	19.12346881496455	0.0002626929405851598	0.0013349056243896484				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.1	norm	4	768	0.00017994748986545247	0.004567177246972932	25.380611034851505	0.00029922996344462674	0.0009594559669494629				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.0	norm	4	3072	0.00017985558785632723	0.011752393367095795	65.3434986767488	0.0006642019383185118	0.0016167163848876953				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.1	norm	4	3072	0.0001691518080319837	0.011986888172821845	70.86467660195113	0.0004701310001275954	0.001999378204345703				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.1	relpos	1	2028	0.00016498138381062878	0.015361303463578224	93.10931396484375	0.00016498138381062878	0.0018248558044433594				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	norm	norm	2	1536	0.00011328703036812456	0.006125720604984817	54.07256757529416	0.0003524348946113846	0.0012340545654296875				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.0.0	act_quant	2	4	2.8984058130915777e-05	2.900019899243489e-05	1.0005568875637154	0.0008688439182930766	2.2763386368751526e-05				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.0	other	3	2593	0.0	0.0	4495.208488868842	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.0	weight_quant	5	5	0.0	0.0	4.47213595499958	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.1	other	3	2593	0.0	0.0	4495.205195400259	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.1	weight_quant	5	5	0.0	0.0	4.47213595499958	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.2	weight_quant	1	1	0.0	0.0	2.0	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.0	other	3	2785	0.0	0.0	4495.208599502967	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.0	weight_quant	5	5	0.0	0.0	4.47213595499958	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.1	other	3	2785	0.0	0.0	4495.20727139333	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.1	weight_quant	5	5	0.0	0.0	4.47213595499958	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.4	weight_quant	1	1	0.0	0.0	2.0	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.0	other	3	3169	0.0	0.0	4495.2137580994595	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.0	weight_quant	5	5	0.0	0.0	4.47213595499958	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.1	other	3	3169	0.0	0.0	4495.2121630476095	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.1	weight_quant	5	5	0.0	0.0	4.47213595499958	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.2	other	3	3169	0.0	0.0	4495.211867471881	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.2	weight_quant	5	5	0.0	0.0	4.47213595499958	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.3	other	3	3169	0.0	0.0	4495.212603410214	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.3	weight_quant	5	5	0.0	0.0	4.47213595499958	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.4	other	3	3169	0.0	0.0	4495.214965424923	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.4	weight_quant	5	5	0.0	0.0	4.47213595499958	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.5	other	3	3169	0.0	0.0	4495.214366516368	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.5	weight_quant	5	5	0.0	0.0	4.47213595499958	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.6	weight_quant	1	1	0.0	0.0	2.0	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.0	other	3	3937	0.0	0.0	4495.258209021142	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.0	weight_quant	5	5	0.0	0.0	4.47213595499958	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.1	other	3	3937	0.0	0.0	4495.248245917431	0.0	0.0				
by_stage_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.1	weight_quant	5	5	0.0	0.0	4.47213595499958	0.0	0.0				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.0.0.move_b4	move_shift	1	50176	0.19814169181047994	0.128104105591774	0.6465277671813965	0.19814169181047994	0.002407343126833439				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.0.0.move_aft	move_shift	1	50176	0.19701832992657412	0.12806297838687897	0.6500054001808167	0.19701832992657412	0.0024099452421069145				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	head.lsqw_fn	weight_quant	1	1000	0.10240569557432362	0.004034876357764006	0.03940089792013168	0.10240569557432362	0.00047981669194996357				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.0.0.lsqw_fn	weight_quant	1	96	0.09744609654102632	0.0017963711870834231	0.018434511497616768	0.09744609654102632	0.0005669815000146627				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.0.attn.quan_a_softmax_fn	act_quant	1	49	0.021709825914369207	0.0027106599882245064	0.12485866993665695	0.021709825914369207	0.000832168385386467				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.0.mlp.fc2.move_b4	move_shift	1	3072	0.01895906804320498	0.012447618879377842	0.656552255153656	0.01895906804320498	0.001522548496723175				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.1.attn.quan_a_softmax_fn	act_quant	1	49	0.016860351949322245	0.0032918702345341444	0.19524326920509338	0.016860351949322245	0.0010267049074172974				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.2.attn.quan_a_softmax_fn	act_quant	1	49	0.015333095574653406	0.0034383402671664953	0.22424305975437164	0.015333095574653406	0.0010085739195346832				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.1.attn.move_v_aft	move_shift	1	384	0.014971391323871255	0.002454783534631133	0.16396495699882507	0.014971391323871255	0.00042413361370563507				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.0.attn.quan_a_softmax_fn	act_quant	1	49	0.014831301020920243	0.0035010918509215117	0.2360610067844391	0.014831301020920243	0.001183386892080307				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.2.attn.move_v_aft	move_shift	1	384	0.013484938096848887	0.0021474298555403948	0.1592465490102768	0.013484938096848887	0.000425693579018116				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.1.attn.move_v_b4	move_shift	1	384	0.013110946571947004	0.00252442411147058	0.19254323840141296	0.013110946571947004	0.0004154890775680542				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.0.attn.move_v_aft	move_shift	1	384	0.012772276476697975	0.0027678178157657385	0.21670512855052948	0.012772276476697975	0.0006744135171175003				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.3.attn.move_v_aft	move_shift	1	384	0.012594254934365426	0.001956820022314787	0.15537402033805847	0.012594254934365426	0.00030501000583171844				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.0.attn.move_v_aft	move_shift	1	768	0.012470331121219192	0.0032203076407313347	0.2582375407218933	0.012470331121219192	0.00037663429975509644				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.4.attn.quan_a_softmax_fn	act_quant	1	49	0.012459019073502067	0.00326417270116508	0.26199275255203247	0.012459019073502067	0.0011268816888332367				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.2.attn.move_v_b4	move_shift	1	384	0.012456539852082667	0.0022066624369472265	0.17714890837669373	0.012456539852082667	0.00042211334221065044				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.5.attn.move_v_aft	move_shift	1	384	0.012232916364742377	0.0017443139804527164	0.14259183406829834	0.012232916364742377	0.0003233030438423157				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.4.attn.move_v_aft	move_shift	1	384	0.012022778139659575	0.0016987448325380683	0.14129386842250824	0.012022778139659575	0.0002739358751568943				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.0.attn.move_v_b4	move_shift	1	384	0.011860947008893258	0.0028192426543682814	0.23769119381904602	0.011860947008893258	0.0006697122007608414				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.3.attn.move_v_b4	move_shift	1	384	0.011599398966278414	0.0020313195418566465	0.17512282729148865	0.011599398966278414	0.00032807979732751846				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.5.attn.move_v_b4	move_shift	1	384	0.011253584632601335	0.0018137446604669094	0.16117039322853088	0.011253584632601335	0.00037711625918745995				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.1.attn.quan_a_softmax_fn	act_quant	1	49	0.011176819606415906	0.003428023075684905	0.30670827627182007	0.011176819606415906	0.0011196844279766083				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.0.attn.quan_a_softmax_fn	act_quant	1	49	0.01114703161498263	0.003017315175384283	0.27068328857421875	0.01114703161498263	0.0009847618639469147				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.4.attn.move_v_b4	move_shift	1	384	0.010789799228615938	0.0017406092956662178	0.16131989657878876	0.010789799228615938	0.0002782084047794342				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.0.attn.proj.move_b4	move_shift	1	768	0.010768581019454685	0.0032987650483846664	0.30633237957954407	0.010768581019454685	0.0003849887289106846				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.1.attn.quan_a_softmax_fn	act_quant	1	49	0.010750001261374478	0.0029526199214160442	0.2746622860431671	0.010750001261374478	0.0008875206112861633				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.4.mlp.fc2.input_quant_fn	act_quant	1	14	0.010701376802878644	0.009307274594902992	0.869726836681366	0.010701376802878644	0.006061524152755737				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.1.attn.quan_a_softmax_fn	act_quant	1	49	0.010621470049242398	0.0034163796808570623	0.3216484785079956	0.010621470049242398	0.0011327899992465973				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.0.attn.proj.move_b4	move_shift	1	384	0.010566079899487577	0.002714330330491066	0.2568909525871277	0.010566079899487577	0.000617126002907753				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.0.attn.move_v_b4	move_shift	1	768	0.010498674581477595	0.0034338305704295635	0.32707276940345764	0.010498674581477595	0.000444263219833374				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.3.attn.quan_a_softmax_fn	act_quant	1	49	0.010080329356440626	0.0031194528564810753	0.3094594180583954	0.010080329356440626	0.0012373998761177063				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.5.attn.proj.move_b4	move_shift	1	384	0.00993547615908898	0.001703135552816093	0.17141962051391602	0.00993547615908898	0.00031636515632271767				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.1.attn.move_v_b4	move_shift	1	768	0.009866358538289382	0.0032962660770863295	0.334091454744339	0.009866358538289382	0.0003392063081264496				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.1.attn.proj.move_b4	move_shift	1	384	0.009774237671218804	0.002247324911877513	0.2299232929944992	0.009774237671218804	0.0003675328625831753				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.1.attn.move_v_aft	move_shift	1	768	0.009731991607340496	0.002820492023602128	0.2898165285587311	0.009731991607340496	0.00031244661659002304				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.5.attn.proj.move_aft	move_shift	1	384	0.009635158134063456	0.0017091351328417659	0.17738527059555054	0.009635158134063456	0.0003147644456475973				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.5.attn.quan_a_softmax_fn	act_quant	1	49	0.009518114600389479	0.003497201716527343	0.3674258887767792	0.009518114600389479	0.0011849887669086456				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.2.attn.proj.move_b4	move_shift	1	384	0.009479480684722801	0.0020936853252351284	0.22086498141288757	0.009479480684722801	0.0003732210025191307				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.3.attn.proj.move_b4	move_shift	1	384	0.009348208353428065	0.0019303075969219208	0.20648957788944244	0.009348208353428065	0.00030709197744727135				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.1.attn.move_v_aft	move_shift	1	96	0.009203830613061006	0.0014462682884186506	0.1571376472711563	0.009203830613061006	0.00047107296995818615				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.1.attn.proj.move_b4	move_shift	1	96	0.009189899660212966	0.0013478925684466958	0.1466710865497589	0.009189899660212966	0.00037661008536815643				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.6.reduction.move_aft	move_shift	1	1536	0.009133374156801781	0.003362707793712616	0.36817803978919983	0.009133374156801781	0.0003221244551241398				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.0.attn.proj.move_aft	move_shift	1	768	0.008849567779124948	0.0033385581336915493	0.3772566318511963	0.008849567779124948	0.0003978479653596878				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.1.attn.proj.move_b4	move_shift	1	768	0.008630695646420319	0.003129354678094387	0.36258429288864136	0.008630695646420319	0.0003902018070220947				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.3.attn.proj.move_aft	move_shift	1	384	0.00860911386594423	0.0019340377766638994	0.224650040268898	0.00860911386594423	0.0003067087382078171				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.6.reduction.move_b4	move_shift	1	1536	0.008425539393176855	0.0033837624359875917	0.40160781145095825	0.008425539393176855	0.00032951589673757553				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.0.mlp.fc1.move_aft	move_shift	1	384	0.008403202368757608	0.004218732938170433	0.5020387172698975	0.008403202368757608	0.0006210282444953918				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.2.attn.proj.move_aft	move_shift	1	384	0.008230197124583666	0.0020684730261564255	0.2513272762298584	0.008230197124583666	0.0003866143524646759				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.0.attn.move_v_aft	move_shift	1	192	0.008153081930288731	0.002015142235904932	0.24716325104236603	0.008153081930288731	0.0005205795168876648				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.0.attn.quant_x_4_qkv	act_quant	2	1536	0.008104030285237245	0.005693240127804326	0.7025196016573939	0.008302889963237577	0.0010687261819839478				
