group_type	key	cmp	params	numel	best_delta_l2	cmp_delta_l2	cmp_over_best	delta_cosine_to_best	extra_l2_vs_best	extra_over_best	best_top1	cmp_top1	delta_top1_vs_best
stage_kind	features.4|move_shift	highdrift_damp	2	1536	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.4|move_shift	movev_damp	2	1536	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.4|norm	highdrift_damp	2	1536	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.4|norm	movev_damp	2	1536	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.5.0|norm	highdrift_damp	4	1536	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.5.0|norm	movev_damp	4	1536	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.5.0|relpos	highdrift_damp	1	2028	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.5.0|relpos	movev_damp	1	2028	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.5.0|other	highdrift_damp	2	768	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.5.0|other	movev_damp	2	768	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.5.0|attn_proj	highdrift_damp	2	147840	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
